name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Ariège,2024-02-15,17.8,11,13.9,17.8,11,13.9,5.2,57,0,48.4,0,rain,0,0,25.9,9.7,194.7,1015.9,80,24.1,104.6,9,4,10,2024-02-15T07:51:58,2024-02-15T18:24:10,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,
Ariège,2024-02-16,11.1,6.2,8.6,11.1,5,7.8,6.1,85.5,6.5,100,66.67,rain,0,0,24.1,9.7,9.9,1022.5,96.6,11.1,4.3,0.3,0,10,2024-02-16T07:50:33,2024-02-16T18:25:29,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,
Ariège,2024-02-17,9,5,6.6,9,4.6,6.3,4.6,87.6,4,100,37.5,rain,0,0,20.2,8.6,22.3,1032.2,79,23.3,83.5,7.3,4,10,2024-02-17T07:49:07,2024-02-17T18:26:48,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,
Ariège,2024-02-18,13.8,5.1,9,13.8,3.9,8.7,3.6,69.9,0.3,74.2,4.17,rain,0,0,22.7,8.6,284,1032,82.6,23.9,109.5,9.5,4,10,2024-02-18T07:47:40,2024-02-18T18:28:06,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,
Ariège,2024-02-19,12.3,7.3,9.3,12.3,5.4,8.4,6.3,82.6,3.6,74.2,33.33,rain,0,0,28.1,15.1,287,1033.8,59.6,24,117.9,10.2,5,10,2024-02-19T07:46:12,2024-02-19T18:29:25,0.33,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain.,rain,
Ariège,2024-02-20,10.9,4.5,7.3,10.9,2.8,6.3,3.4,77.2,0,74.2,0,rain,0,0,23.8,9.7,274,1028.4,89.3,24.1,122.4,10.7,5,10,2024-02-20T07:44:42,2024-02-20T18:30:43,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,
Ariège,2024-02-21,13.7,5.9,9.4,13.7,4.4,9,0.3,54.3,0,38.7,0,,0,0,8.3,7.6,186.2,1016.9,100,24.1,107.4,9.8,4,10,2024-02-21T07:43:12,2024-02-21T18:32:00,0.39,Overcast,Cloudy skies throughout the day.,cloudy,
Ariège,2024-02-22,9,3.8,6.3,8.5,1.1,4.3,4.2,87,5.6,80.6,33.33,rain,0.2,0,44.3,15.8,259.8,1011.5,97.2,14.7,23.3,2.1,1,10,2024-02-22T07:41:40,2024-02-22T18:33:18,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow.,snow,
Ariège,2024-02-23,10.3,1.6,5.8,10.3,0.2,4.6,1,72.1,0.5,93.5,8.33,"rain,snow",0.1,0.2,27.6,9.7,148.7,1012.2,77.9,23.8,136.1,11.7,5,10,2024-02-23T07:40:08,2024-02-23T18:34:35,0.46,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with rain or snow.,snow,
Ariège,2024-02-24,4.4,1.1,2.5,1.9,-3.5,-0.8,0.5,87.3,18.9,74.2,25,"rain,snow",6.4,2.8,42.4,17.6,259.7,1000.7,89.7,10.7,27.4,2.3,1,10,2024-02-24T07:38:34,2024-02-24T18:35:52,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow.,snow,
Ariège,2024-02-25,2.5,0,1.4,-1.6,-4.4,-2.8,0.6,94.4,23.8,74.2,29.17,"rain,snow",8.8,13,55.1,19.4,273.2,1006.2,99.6,5.3,26.4,2.4,1,10,2024-02-25T07:37:00,2024-02-25T18:37:08,0.53,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,
Ariège,2024-02-26,5.6,-0.5,2.3,4,-3,0.5,0.7,89.4,0.6,80.6,20.83,"rain,snow",0,12.8,16.9,8.6,221.6,1006.5,80.8,20.4,88.6,8,4,10,2024-02-26T07:35:25,2024-02-26T18:38:24,0.57,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow.,rain,
Ariège,2024-02-27,4.3,1.4,2.7,0.3,-1.5,-0.7,1.8,93.9,19.8,71,33.33,"rain,snow",2.8,11.4,45.4,18.4,270.7,1011.4,99.6,3.7,69,6,4,10,2024-02-27T07:33:49,2024-02-27T18:39:40,0.6,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,
Ariège,2024-02-28,3.8,-0.9,1.6,3.8,-3.4,0.3,-0.6,85,1.1,61.3,20.83,"rain,snow",0.5,11.1,17.3,8.4,248.8,1016.6,100,21.3,76.8,6.8,3,10,2024-02-28T07:32:12,2024-02-28T18:40:56,0.63,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow.,snow,
Aigues-Mortes,2024-02-14,17,3.3,10,17,2,9.6,5.2,74.6,0,0,0,,0,0,14,9.8,67.8,1023.8,33.5,12.9,146.2,12.7,5,10,2024-02-14T07:44:04,2024-02-14T18:11:28,0.15,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LFMT,LFMI,D7130,LFTW"
Aigues-Mortes,2024-02-15,14,9.8,11.9,14,7.8,11.8,10.1,88.9,0.1,0,4.17,rain,0,0,46.1,28.4,107.6,1022.2,96.2,24.1,106,9.1,5,10,2024-02-15T07:42:39,2024-02-15T18:12:49,0.19,Overcast,Cloudy skies throughout the day.,cloudy,
Aigues-Mortes,2024-02-16,14.8,11.2,12.8,14.8,11.2,12.8,10.7,87.7,0,32.3,0,,0,0,27,14,117.9,1021.9,97.2,24.1,102.8,8.8,5,10,2024-02-16T07:41:12,2024-02-16T18:14:10,0.25,Overcast,Cloudy skies throughout the day.,cloudy,
Aigues-Mortes,2024-02-17,17.8,11,13.7,17.8,11,13.7,9.7,77.5,0.6,9.7,8.33,rain,0,0,25.6,14,343.7,1026.9,73.3,24.1,120.2,10.5,5,10,2024-02-17T07:39:44,2024-02-17T18:15:30,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Aigues-Mortes,2024-02-18,14.6,9.9,12.2,14.6,9.3,12.2,8.8,80.3,0.1,35.5,4.17,rain,0,0,17.6,10.4,261.8,1029.3,60.3,24.1,111.9,9.7,4,10,2024-02-18T07:38:15,2024-02-18T18:16:51,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Aigues-Mortes,2024-02-19,17.4,11.4,13.5,17.4,11.4,13.5,6.5,63.4,0.1,22.6,4.17,rain,0,0,50,31.7,315.3,1027.9,51.8,24.1,142.5,12.3,5,10,2024-02-19T07:36:45,2024-02-19T18:18:11,0.33,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,
Aigues-Mortes,2024-02-20,14.4,10.1,12.1,14.4,10.1,12.1,3.6,56.5,0,3.2,0,,0,,54,30.2,338.3,1023.9,64.5,24.1,143,12.3,5,10,2024-02-20T07:35:14,2024-02-20T18:19:31,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,
Aigues-Mortes,2024-02-21,12.7,8.7,10.9,12.7,7.6,10.5,4,62.7,0,19.4,0,,0,,40.8,27.8,152.7,1017.6,100,23.9,108.8,9.5,4,10,2024-02-21T07:33:42,2024-02-21T18:20:50,0.39,Overcast,Cloudy skies throughout the day.,cloudy,
Aigues-Mortes,2024-02-22,15.5,9.6,12.9,15.5,6,12.6,7.6,71.7,4.8,41.9,16.67,rain,0,,61.9,39.2,279.1,1008.2,40.9,20.8,142.6,12.3,5,10,2024-02-22T07:32:08,2024-02-22T18:22:09,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,
Aigues-Mortes,2024-02-23,11.7,9,10.6,11.7,5,9.7,5.4,70.2,1.5,22.6,16.67,rain,0,,50.3,32.8,241.2,1012.7,80.1,22.8,98.8,8.7,4,10,2024-02-23T07:30:34,2024-02-23T18:23:28,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Aigues-Mortes,2024-02-24,12.7,6.9,10.6,12.7,2.7,9.1,5.5,70.7,3.3,22.6,16.67,rain,0,,51.5,37.1,203.6,995.8,90.3,24.1,54,4.8,3,10,2024-02-24T07:28:58,2024-02-24T18:24:47,0.5,Overcast,Cloudy skies throughout the day.,cloudy,
Aigues-Mortes,2024-02-25,11.9,7.4,9.4,11.9,1.9,6,0.8,55.4,0,16.1,0,,0,,72.4,50,305.6,997.9,18.2,24.1,153.5,13.2,6,10,2024-02-25T07:27:22,2024-02-25T18:26:05,0.53,Clear,Clear conditions throughout the day.,wind,
Aigues-Mortes,2024-02-26,13.1,7.6,9.9,13.1,4.2,7.9,1.9,58.9,0,16.1,0,,0,,43.7,35.4,299.9,1002.6,17.5,24.1,155.6,13.5,6,10,2024-02-26T07:25:45,2024-02-26T18:27:24,0.57,Clear,Clear conditions throughout the day.,clear-day,
Aigues-Mortes,2024-02-27,12.7,8,9.6,12.7,4.3,7.1,2.3,60.9,0.1,9.7,4.17,rain,0,,43.9,33.5,307.2,1005.6,40.5,24.1,153.9,13.5,5,10,2024-02-27T07:24:07,2024-02-27T18:28:41,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Aigues-Mortes,2024-02-28,11.7,5.7,8.3,11.7,1.8,5.5,-1.2,52.1,0,6.5,0,,0,,42.8,27,331.6,1012,75.5,24.1,118.6,10.2,4,10,2024-02-28T07:22:28,2024-02-28T18:29:59,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
St. Malo,2024-02-14,16.9,11,13.5,16.9,11,13.5,11.2,86.2,3.7,100,25,rain,0,0,53.3,31.5,203.6,1016.8,92.8,12.9,59.6,5.2,2,10,2024-02-14T08:18:36,2024-02-14T18:26:45,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"EGJJ,LFRN,F3057,LFRD,LFRT"
St. Malo,2024-02-15,15.8,10.7,13,15.8,10.7,13,10.7,86.1,0.2,64.5,8.33,rain,0,0,35.6,21.2,168.1,1010.4,96.6,23.8,64.3,5.5,3,10,2024-02-15T08:16:53,2024-02-15T18:28:24,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,
St. Malo,2024-02-16,12.6,7.9,10.9,12.6,7.1,10.7,8.5,85.4,0.9,64.5,25,rain,0,0,39.6,22.3,290.2,1018.7,75.9,24,116.7,10.3,5,10,2024-02-16T08:15:10,2024-02-16T18:30:02,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,
St. Malo,2024-02-17,13.3,4.4,8.9,13.3,3.2,8.5,7,87.7,0.5,19.4,4.17,rain,0,0,36.6,22.1,190.1,1029.8,69.2,24.1,93.8,8.1,4,10,2024-02-17T08:13:25,2024-02-17T18:31:39,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
St. Malo,2024-02-18,13.2,9.6,11.3,13.2,7.8,11.1,10,91.6,11.6,83.9,20.83,rain,0,0,42.1,24.5,241.9,1027.9,85.4,21.2,50,4.3,3,10,2024-02-18T08:11:38,2024-02-18T18:33:17,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,
St. Malo,2024-02-19,10.1,9.3,9.6,10.1,5.9,6.9,8.4,92,0.1,12.9,4.17,rain,0,0,49,29.9,280.3,1032,91.2,23.8,60.9,5.1,3,10,2024-02-19T08:09:51,2024-02-19T18:34:55,0.33,Overcast,Cloudy skies throughout the day.,cloudy,
St. Malo,2024-02-20,10.6,8,9.4,10.6,4.7,7.9,6.9,84.4,0.7,54.8,4.17,rain,0,,54.6,36.4,212.6,1025.1,100,22.7,56.5,5.1,2,10,2024-02-20T08:08:02,2024-02-20T18:36:32,0.36,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,
St. Malo,2024-02-21,10,6.6,8.9,10,1.7,6,6,82.6,8.8,64.5,25,rain,0,,63,41.4,214.7,1010.2,100,19.9,46.3,4.2,2,10,2024-02-21T08:06:12,2024-02-21T18:38:09,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,
St. Malo,2024-02-22,8,6.6,7.3,3,0.7,1.8,4.1,80.5,16,74.2,33.33,rain,0,,83.9,64.1,264.6,992.9,82.9,18.4,48.8,4.2,3,10,2024-02-22T08:04:22,2024-02-22T18:39:45,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,
St. Malo,2024-02-23,9.1,6,7.6,3.8,0.4,2.2,3.4,75,7.2,71,29.17,rain,0,,86.8,59.9,242.2,994,76.4,22.1,18.3,1.5,1,10,2024-02-23T08:02:30,2024-02-23T18:41:22,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,
St. Malo,2024-02-24,8.1,5.5,7,4.2,-0.4,2.4,2.4,72.3,5.7,54.8,25,rain,0,,60.8,45,258.3,991.3,55.3,19.7,113.4,10,5,10,2024-02-24T08:00:37,2024-02-24T18:42:58,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,
St. Malo,2024-02-25,8.9,6.7,8.2,4.8,1.9,3.8,4.4,76.9,7.8,77.4,33.33,rain,0,,52.6,41.8,280.2,997.6,63,18.1,98.5,8.7,4,10,2024-02-25T07:58:43,2024-02-25T18:44:34,0.53,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain.,rain,
St. Malo,2024-02-26,8.5,6.6,8,5.7,3.1,4.9,4.3,77.6,4.8,45.2,33.33,rain,0,,32.5,26.2,300.1,1001.3,51.7,18.5,87,7.7,4,10,2024-02-26T07:56:49,2024-02-26T18:46:10,0.57,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,
St. Malo,2024-02-27,8.6,6.3,7.7,5,2.6,4.1,2.3,68.9,1.5,32.3,20.83,rain,0,,31.7,28.8,327.7,1009.4,24.8,24,126.1,11.3,5,10,2024-02-27T07:54:53,2024-02-27T18:47:45,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
St. Malo,2024-02-28,8.6,6.6,7.8,6,2.5,4.4,3,71.8,1.9,35.5,25,rain,0,,34.9,28.8,292.9,1015.1,65.8,22.6,89.5,7.5,4,10,2024-02-28T07:52:57,2024-02-28T18:49:20,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Paris,2024-02-14,14.6,9.6,11.7,14.6,7,11.1,10,89.6,0.5,100,12.5,rain,0,0,43.6,19,207.3,1019.5,97,11.9,28,2.4,1,10,2024-02-14T08:01:36,2024-02-14T18:08:51,0.15,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"LFPV,C1292,LFPO,LFPB"
Paris,2024-02-15,15.2,10,12.5,15.2,9.3,12.5,8.2,75.7,0.1,3.2,4.17,rain,0,0,25.6,10.8,159.8,1014.7,90,24.1,72.9,6.3,3,10,2024-02-15T07:59:53,2024-02-15T18:10:30,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Paris,2024-02-16,12.8,8.2,11.4,12.8,8.2,11.3,9,85.6,2.7,54.8,41.67,rain,0,0,28.8,12.2,235.3,1017.4,75.7,23.4,12.5,1.2,1,10,2024-02-16T07:58:08,2024-02-16T18:12:09,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,
Paris,2024-02-17,12.5,5.1,8.5,12.5,5,8.3,5.7,83.4,0,3.2,0,,0,0,15.1,5.8,240.9,1030.5,66,24.1,71.7,6.2,4,10,2024-02-17T07:56:22,2024-02-17T18:13:47,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Paris,2024-02-18,10.9,7.7,9,10.9,6.1,8,7.2,88.4,11.9,87.1,16.67,rain,0,0,34.2,14.8,218.1,1028,91.4,21.1,8,0.8,1,10,2024-02-18T07:54:35,2024-02-18T18:15:26,0.29,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,
Paris,2024-02-19,12.5,7.7,9.6,12.5,5.2,8.1,6.3,80.4,0.7,48.4,4.17,rain,0,0,37.8,20.5,285.5,1029,65.9,24.1,63.4,5.7,4,10,2024-02-19T07:52:47,2024-02-19T18:17:04,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,
Paris,2024-02-20,10.8,6,8.3,10.8,5.7,7.2,4.3,76.8,0.1,45.2,4.17,rain,0,0,37.6,14.5,225.4,1026.6,81.4,24.1,88.4,8,3,10,2024-02-20T07:50:57,2024-02-20T18:18:42,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,
Paris,2024-02-21,9.2,7.6,8.3,7.6,4.8,5.9,6.3,87.3,8.7,54.8,29.17,rain,0,0,43.9,16.9,194.6,1011.8,100,19.7,8,0.9,0,10,2024-02-21T07:49:07,2024-02-21T18:20:20,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,
Paris,2024-02-22,9.6,4.9,7.3,5.5,-0.2,3.1,4,79.8,23.6,67.7,29.17,rain,0,0,69.8,38.9,227.3,991.7,91.9,18.4,32.6,2.7,2,10,2024-02-22T07:47:15,2024-02-22T18:21:57,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,
Paris,2024-02-23,8.3,4.1,6,4,-1.2,1.4,2.2,76.9,18.4,67.7,25,rain,0,0,76.3,37.4,221.6,997,97.5,20.9,21.9,1.8,1,10,2024-02-23T07:45:23,2024-02-23T18:23:34,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,
Paris,2024-02-24,8.8,4.3,5.8,6.7,0.5,2.8,0.9,71.2,1.5,61.3,20.83,rain,0,0,41,23.8,226.6,992.6,75.4,23.4,98.4,8.6,4,10,2024-02-24T07:43:29,2024-02-24T18:25:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,
Paris,2024-02-25,8.3,2.9,5.5,5.7,-0.2,2.7,1.1,74.2,0.4,71,4.17,rain,0,0,39.6,18.4,254.2,996.7,30.4,22.8,90.6,7.8,4,10,2024-02-25T07:41:35,2024-02-25T18:26:48,0.53,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,
Paris,2024-02-26,10.2,3.7,6.5,10.2,0,4,0.6,67.7,0.3,58.1,12.5,rain,0,0,38.2,15.8,287.6,999.5,58.2,24.1,118.9,10.5,5,10,2024-02-26T07:39:40,2024-02-26T18:28:25,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,
Paris,2024-02-27,8.6,3.3,5.8,5.9,1.6,3.7,-0.6,65.1,0,51.6,0,rain,0,0,37,17.3,309.1,1006.6,36.5,24.1,95.9,8.4,4,10,2024-02-27T07:37:43,2024-02-27T18:30:01,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,
Paris,2024-02-28,8.3,2.7,5.3,5.2,-0.1,2.6,0.7,72.8,1.6,38.7,16.67,rain,0,0,38.9,20.2,273.4,1013.4,44.4,22.6,87.4,7.8,3,10,2024-02-28T07:35:46,2024-02-28T18:31:37,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Bormes-les-Mimosas,2024-02-14,16.5,2.5,10.2,16.5,0.8,9.7,5.9,76.2,0,0,0,,0,0,14.4,11.2,81.5,1023.7,27.2,12.9,171.6,14.8,6,10,2024-02-14T07:34:45,2024-02-14T18:03:34,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5345,LFMD,LFMC,LFTH"
Bormes-les-Mimosas,2024-02-15,13.7,12.2,13,13.7,12.2,13,10,82,0,0,0,,0,0,24.5,16.9,72.3,1023.3,93.9,24.1,112,9.7,4,10,2024-02-15T07:33:21,2024-02-15T18:04:54,0.19,Overcast,Cloudy skies throughout the day.,cloudy,
Bormes-les-Mimosas,2024-02-16,14.6,13.1,13.8,14.6,13.1,13.8,10.7,81.6,0,12.9,0,rain,0,0,20.9,15.5,71.6,1021.5,93.5,24,77,6.6,3,10,2024-02-16T07:31:56,2024-02-16T18:06:14,0.25,Overcast,Cloudy skies throughout the day.,cloudy,
Bormes-les-Mimosas,2024-02-17,14.3,12.3,13.5,14.3,12.3,13.5,11.3,86.5,0,9.7,0,,0,0,9.7,6.1,34.1,1026.2,61.6,24.1,147,12.7,6,10,2024-02-17T07:30:29,2024-02-17T18:07:33,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Bormes-les-Mimosas,2024-02-18,14.3,12.7,13.4,14.3,12.7,13.4,11.1,85.8,0,12.9,0,,0,0,15.8,11.9,260.3,1028.2,77.6,24.1,131.5,11.4,6,10,2024-02-18T07:29:01,2024-02-18T18:08:52,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Bormes-les-Mimosas,2024-02-19,16.6,8.6,12.8,16.6,6.2,12.5,4.5,58.4,0,12.9,0,,0,0,74.2,43.9,319.2,1022.2,43.9,24.1,137.4,12,5,10,2024-02-19T07:27:32,2024-02-19T18:10:11,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Bormes-les-Mimosas,2024-02-20,15.6,8.3,11,15.6,4.5,9.9,2,54.3,0,6.5,0,,0,0,59.8,34.1,325.3,1019.6,38.9,24.1,145.1,12.6,5,10,2024-02-20T07:26:02,2024-02-20T18:11:29,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Bormes-les-Mimosas,2024-02-21,14.9,6.6,9.5,14.9,5.4,8.9,2.7,64.3,0,19.4,0,,0,0,10.1,10.1,10.9,1017.5,79.1,24.1,123,10.8,5,10,2024-02-21T07:24:31,2024-02-21T18:12:48,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Bormes-les-Mimosas,2024-02-22,13.6,8.5,10.2,13.6,4.7,9.4,5.4,74.2,7.7,41.9,16.67,rain,0,0,63.4,29.8,312.5,1008.5,65.6,19.5,100.3,8.7,4,10,2024-02-22T07:22:59,2024-02-22T18:14:05,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Bormes-les-Mimosas,2024-02-23,12.7,6.3,8.6,12.7,2.6,6.6,2.4,65.9,0.4,38.7,8.33,rain,0,0,59.3,31.7,283.5,1012.4,44.2,24,143.8,12.6,5,10,2024-02-23T07:21:26,2024-02-23T18:15:23,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,
Bormes-les-Mimosas,2024-02-24,10.9,4.2,8,10.9,-0.5,6.6,5.9,87,12.3,22.6,33.33,rain,0,0,55.4,30.5,183,997.6,100,18,51.5,4.2,3,10,2024-02-24T07:19:52,2024-02-24T18:16:41,0.5,Overcast,Cloudy skies throughout the day.,cloudy,
Bormes-les-Mimosas,2024-02-25,9,4.8,6.5,4.1,-1.8,0.8,-1.7,56.3,0.9,16.1,4.17,rain,0,0,89.6,55.1,305.1,988.6,68.5,24.1,119.1,10.2,4,10,2024-02-25T07:18:17,2024-02-25T18:17:58,0.53,Partially cloudy,Partly cloudy throughout the day.,wind,
Bormes-les-Mimosas,2024-02-26,11.6,4.9,7.7,11.6,0,4.4,-1.4,53.4,0,9.7,0,,0,0,68,37.9,296.5,999.1,0,24.1,163.5,14.3,6,10,2024-02-26T07:16:41,2024-02-26T18:19:14,0.57,Clear,Clear conditions throughout the day.,clear-day,
Bormes-les-Mimosas,2024-02-27,12,5,7.8,12,0.5,4.7,-1.5,52.5,0,9.7,0,,0,0,57.5,30,310.4,1001.3,0.6,24.1,164.1,14.3,6,10,2024-02-27T07:15:05,2024-02-27T18:20:31,0.6,Clear,Clear conditions throughout the day.,clear-day,
Bormes-les-Mimosas,2024-02-28,12,3.1,6.9,12,-1.9,4.5,-2.7,51.9,0,12.9,0,,0,0,60.1,31,327.7,1007.5,63.1,24.1,147.1,12.8,5,10,2024-02-28T07:13:27,2024-02-28T18:21:47,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Rouen,2024-02-14,15,9,11.9,15,5.6,11.3,10.3,90.3,2.2,100,33.33,rain,0,0,38.9,27.2,202.4,1017.6,96.7,12.8,41.5,3.6,2,10,2024-02-14T08:07:51,2024-02-14T18:12:37,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LFOE,E3042,LFOP,LFRG,LFOB"
Rouen,2024-02-15,14.8,10.7,12.6,14.8,10.7,12.6,9.4,81.3,0.6,54.8,12.5,rain,0,0,33.5,16.2,136.4,1013.2,95,24.1,73.5,6.4,4,10,2024-02-15T08:06:06,2024-02-15T18:14:19,0.19,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,
Rouen,2024-02-16,13.2,7.2,11.1,13.2,7.2,11,8.7,85.7,1.2,32.3,20.83,rain,0,0,36.7,18,275.1,1017,75.7,23.7,64.4,5.5,4,10,2024-02-16T08:04:19,2024-02-16T18:16:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Rouen,2024-02-17,13.4,6,8.9,13.4,6,8.8,6.4,84.9,0,3.2,0,,0,0,20.9,9.7,217.7,1030,86,24.1,97.8,8.4,4,10,2024-02-17T08:02:31,2024-02-17T18:17:41,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Rouen,2024-02-18,12.2,8.5,10,12.2,7,9.1,8.4,89.9,16.2,80.6,20.83,rain,0,0,33.1,16.6,231.1,1027,92.8,20,6.5,0.5,0,10,2024-02-18T08:00:41,2024-02-18T18:19:21,0.29,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,
Rouen,2024-02-19,10.5,6.2,8.9,10.5,4,6.9,7.2,89.2,0.8,38.7,8.33,rain,0,0,42.8,28.8,286.3,1029.1,77.8,24.1,66.4,5.7,4,10,2024-02-19T07:58:51,2024-02-19T18:21:02,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Rouen,2024-02-20,10,4.4,7.2,7.6,3.7,5.2,4.7,85.1,0.1,51.6,4.17,rain,0,0,46.6,20.5,207.6,1025.5,100,24.1,61.1,5.4,3,10,2024-02-20T07:56:59,2024-02-20T18:22:42,0.36,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,
Rouen,2024-02-21,8.6,5.3,7.2,7.5,2.2,5,4.1,81.2,3.1,64.5,16.67,rain,0,0,49,21.6,205.9,1010.9,100,22,42.6,3.6,2,10,2024-02-21T07:55:06,2024-02-21T18:24:22,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,
Rouen,2024-02-22,7.2,3.7,5.3,5.1,-2.7,0.6,4.2,92.4,27,83.9,33.33,rain,0,0,76.3,45.7,248.4,989.5,99.6,14.5,16.8,1.5,1,10,2024-02-22T07:53:13,2024-02-22T18:26:02,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,
Rouen,2024-02-23,7.7,3.7,5,2.9,-2.7,-0.2,2.5,84,7.5,67.7,29.17,rain,0,0,77,43.3,226.9,993.2,85.2,23.1,13.5,1.2,0,10,2024-02-23T07:51:18,2024-02-23T18:27:41,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,
Rouen,2024-02-24,7.8,1.8,4,4.3,-3.3,-0.1,1.1,82.1,0.8,67.7,25,"rain,snow",0,0,56.2,26.3,223.6,990.8,17.9,23,87.3,7.8,4,10,2024-02-24T07:49:22,2024-02-24T18:29:21,0.5,"Snow, Rain",Clear conditions throughout the day with a chance of rain or snow.,rain,
